Latitude,Longitude,Garbage Percentage,Threshold,Timestamp
30.517,76.661,0.0,2.0,2025-03-31 13:10:01
30.519,76.66,0.0,4.0,2025-03-31 13:10:08
30.515,76.659,0.0,50.0,2025-03-31 13:10:08
30.517,76.661,0.0,2.0,2025-03-31 13:10:08
30.519,76.66,0.0,4.0,2025-03-31 13:10:11
30.515,76.659,0.0,50.0,2025-03-31 13:10:11
30.517,76.661,0.0,2.0,2025-03-31 13:10:12
30.519,76.66,0.0,4.0,2025-03-31 13:10:18
30.515,76.659,0.0,50.0,2025-03-31 13:10:18
30.517,76.661,0.0,2.0,2025-03-31 13:10:18
30.519,76.66,0.0,4.0,2025-03-31 13:10:22
30.515,76.659,0.0,50.0,2025-03-31 13:10:22
30.517,76.661,0.0,2.0,2025-03-31 13:10:22
30.519,76.66,0.0,4.0,2025-03-31 13:10:28
30.515,76.659,0.0,50.0,2025-03-31 13:10:28
30.517,76.661,0.0,2.0,2025-03-31 13:10:28
30.519,76.66,0.0,4.0,2025-03-31 13:10:32
30.515,76.659,0.0,50.0,2025-03-31 13:10:32
30.517,76.661,0.0,2.0,2025-03-31 13:10:32
30.519,76.66,0.0,4.0,2025-03-31 13:10:38
30.515,76.659,0.0,50.0,2025-03-31 13:10:38
30.517,76.661,0.0,2.0,2025-03-31 13:10:38
30.519,76.66,0.0,4.0,2025-03-31 13:10:42
30.515,76.659,0.0,50.0,2025-03-31 13:10:42
30.517,76.661,0.0,2.0,2025-03-31 13:10:42
30.519,76.66,0.0,4.0,2025-03-31 13:10:48
30.515,76.659,0.0,50.0,2025-03-31 13:10:48
30.517,76.661,0.0,2.0,2025-03-31 13:10:48
30.519,76.66,0.0,4.0,2025-03-31 13:10:52
30.515,76.659,0.0,50.0,2025-03-31 13:10:52
30.517,76.661,0.0,2.0,2025-03-31 13:10:52
30.519,76.66,0.0,4.0,2025-03-31 13:10:58
30.515,76.659,0.0,50.0,2025-03-31 13:10:58
30.517,76.661,0.0,2.0,2025-03-31 13:10:58
30.519,76.66,0.0,4.0,2025-03-31 13:11:02
30.515,76.659,0.0,50.0,2025-03-31 13:11:02
30.517,76.661,0.0,2.0,2025-03-31 13:11:02
30.519,76.66,0.0,4.0,2025-03-31 13:11:08
30.515,76.659,0.0,50.0,2025-03-31 13:11:08
30.517,76.661,0.0,2.0,2025-03-31 13:11:08
30.519,76.66,0.0,4.0,2025-03-31 13:11:12
30.515,76.659,0.0,50.0,2025-03-31 13:11:12
30.517,76.661,0.0,2.0,2025-03-31 13:11:12
30.519,76.66,0.0,4.0,2025-03-31 13:11:19
30.515,76.659,0.0,50.0,2025-03-31 13:11:19
30.517,76.661,0.0,2.0,2025-03-31 13:11:19
30.519,76.66,0.0,4.0,2025-03-31 13:11:22
30.515,76.659,0.0,50.0,2025-03-31 13:11:22
30.517,76.661,0.0,2.0,2025-03-31 13:11:22
30.519,76.66,0.0,4.0,2025-03-31 13:11:29
30.515,76.659,0.0,50.0,2025-03-31 13:11:29
30.517,76.661,0.0,2.0,2025-03-31 13:11:29
30.519,76.66,0.0,4.0,2025-03-31 13:11:32
30.515,76.659,0.0,50.0,2025-03-31 13:11:32
30.517,76.661,0.0,2.0,2025-03-31 13:11:32
30.519,76.66,0.0,4.0,2025-03-31 13:11:39
30.515,76.659,0.0,50.0,2025-03-31 13:11:39
30.517,76.661,0.0,2.0,2025-03-31 13:11:39
30.519,76.66,0.0,4.0,2025-03-31 13:11:42
30.515,76.659,0.0,50.0,2025-03-31 13:11:42
30.517,76.661,0.0,2.0,2025-03-31 13:11:42
30.519,76.66,0.0,4.0,2025-03-31 13:11:49
30.515,76.659,0.0,50.0,2025-03-31 13:11:49
30.517,76.661,0.0,2.0,2025-03-31 13:11:49
30.519,76.66,0.0,4.0,2025-03-31 13:11:52
30.515,76.659,0.0,50.0,2025-03-31 13:11:52
30.517,76.661,0.0,2.0,2025-03-31 13:11:52
30.519,76.66,0.0,4.0,2025-03-31 13:11:59
30.515,76.659,0.0,50.0,2025-03-31 13:11:59
30.517,76.661,0.0,2.0,2025-03-31 13:11:59
30.519,76.66,0.0,4.0,2025-03-31 13:12:02
30.515,76.659,0.0,50.0,2025-03-31 13:12:02
30.517,76.661,0.0,2.0,2025-03-31 13:12:02
30.519,76.66,0.0,4.0,2025-03-31 13:12:09
30.515,76.659,0.0,50.0,2025-03-31 13:12:09
30.517,76.661,0.0,2.0,2025-03-31 13:12:09
30.519,76.66,0.0,4.0,2025-03-31 13:12:12
30.515,76.659,0.0,50.0,2025-03-31 13:12:12
30.517,76.661,0.0,2.0,2025-03-31 13:12:12
30.519,76.66,0.0,4.0,2025-03-31 13:12:19
30.515,76.659,0.0,50.0,2025-03-31 13:12:19
30.517,76.661,0.0,2.0,2025-03-31 13:12:19
30.519,76.66,0.0,4.0,2025-03-31 13:12:22
30.515,76.659,0.0,50.0,2025-03-31 13:12:22
30.517,76.661,0.0,2.0,2025-03-31 13:12:22
30.519,76.66,0.0,4.0,2025-03-31 13:12:29
30.515,76.659,0.0,50.0,2025-03-31 13:12:29
30.517,76.661,0.0,2.0,2025-03-31 13:12:29
30.519,76.66,0.0,4.0,2025-03-31 13:12:32
30.515,76.659,0.0,50.0,2025-03-31 13:12:32
30.517,76.661,0.0,2.0,2025-03-31 13:12:32
30.519,76.66,0.0,4.0,2025-03-31 13:12:39
30.515,76.659,0.0,50.0,2025-03-31 13:12:39
30.517,76.661,0.0,2.0,2025-03-31 13:12:39
30.519,76.66,0.0,4.0,2025-03-31 13:12:42
30.515,76.659,0.0,50.0,2025-03-31 13:12:42
30.517,76.661,0.0,2.0,2025-03-31 13:12:43
30.519,76.66,0.0,4.0,2025-03-31 13:12:49
30.515,76.659,0.0,50.0,2025-03-31 13:12:49
30.517,76.661,0.0,2.0,2025-03-31 13:12:49
30.519,76.66,0.0,4.0,2025-03-31 13:12:53
30.515,76.659,0.0,50.0,2025-03-31 13:12:53
30.517,76.661,0.0,2.0,2025-03-31 13:12:53
30.519,76.66,0.0,4.0,2025-03-31 13:12:59
30.515,76.659,0.0,50.0,2025-03-31 13:12:59
30.517,76.661,0.0,2.0,2025-03-31 13:12:59
30.519,76.66,0.0,4.0,2025-03-31 13:13:03
30.515,76.659,0.0,50.0,2025-03-31 13:13:03
30.517,76.661,0.0,2.0,2025-03-31 13:13:03
30.519,76.66,0.0,4.0,2025-03-31 13:13:09
30.515,76.659,0.0,50.0,2025-03-31 13:13:09
30.517,76.661,0.0,2.0,2025-03-31 13:13:09
30.519,76.66,0.0,4.0,2025-03-31 13:13:13
30.515,76.659,0.0,50.0,2025-03-31 13:13:13
30.517,76.661,0.0,2.0,2025-03-31 13:13:13
30.519,76.66,0.0,4.0,2025-03-31 13:13:19
30.515,76.659,0.0,50.0,2025-03-31 13:13:19
30.517,76.661,0.0,2.0,2025-03-31 13:13:19
30.519,76.66,0.0,4.0,2025-03-31 13:13:23
30.515,76.659,0.0,50.0,2025-03-31 13:13:23
30.517,76.661,0.0,2.0,2025-03-31 13:13:23
30.519,76.66,0.0,4.0,2025-03-31 13:13:29
30.515,76.659,0.0,50.0,2025-03-31 13:13:30
30.517,76.661,0.0,2.0,2025-03-31 13:13:30
30.519,76.66,0.0,4.0,2025-03-31 13:13:33
30.515,76.659,0.0,50.0,2025-03-31 13:13:33
30.517,76.661,0.0,2.0,2025-03-31 13:13:33
30.519,76.66,0.0,4.0,2025-03-31 13:13:40
30.515,76.659,0.0,50.0,2025-03-31 13:13:40
30.517,76.661,0.0,2.0,2025-03-31 13:13:40
30.519,76.66,0.0,4.0,2025-03-31 13:13:43
30.515,76.659,0.0,50.0,2025-03-31 13:13:43
30.517,76.661,0.0,2.0,2025-03-31 13:13:43
30.519,76.66,0.0,4.0,2025-03-31 13:13:50
30.515,76.659,0.0,50.0,2025-03-31 13:13:50
30.517,76.661,0.0,2.0,2025-03-31 13:13:50
30.519,76.66,0.0,4.0,2025-03-31 13:13:53
30.515,76.659,0.0,50.0,2025-03-31 13:13:53
30.517,76.661,0.0,2.0,2025-03-31 13:13:53
30.519,76.66,0.0,4.0,2025-03-31 13:14:00
30.515,76.659,0.0,50.0,2025-03-31 13:14:00
30.517,76.661,0.0,2.0,2025-03-31 13:14:00
30.519,76.66,0.0,4.0,2025-03-31 13:14:03
30.515,76.659,0.0,50.0,2025-03-31 13:14:04
30.517,76.661,0.0,2.0,2025-03-31 13:14:04
30.519,76.66,0.0,4.0,2025-03-31 13:14:10
30.515,76.659,0.0,50.0,2025-03-31 13:14:10
30.517,76.661,0.0,2.0,2025-03-31 13:14:10
30.519,76.66,0.0,4.0,2025-03-31 13:14:14
30.515,76.659,0.0,50.0,2025-03-31 13:14:14
30.517,76.661,0.0,2.0,2025-03-31 13:14:14
30.519,76.66,0.0,4.0,2025-03-31 13:14:20
30.515,76.659,0.0,50.0,2025-03-31 13:14:20
30.517,76.661,0.0,2.0,2025-03-31 13:14:20
30.519,76.66,0.0,4.0,2025-03-31 13:14:24
30.515,76.659,0.0,50.0,2025-03-31 13:14:24
30.517,76.661,0.0,2.0,2025-03-31 13:14:24
30.519,76.66,0.0,4.0,2025-03-31 13:14:30
30.515,76.659,0.0,50.0,2025-03-31 13:14:30
30.517,76.661,0.0,2.0,2025-03-31 13:14:30
30.519,76.66,0.0,4.0,2025-03-31 13:14:34
30.515,76.659,0.0,50.0,2025-03-31 13:14:34
30.517,76.661,0.0,2.0,2025-03-31 13:14:34
30.519,76.66,0.0,4.0,2025-03-31 13:14:40
30.515,76.659,0.0,50.0,2025-03-31 13:14:40
30.517,76.661,0.0,2.0,2025-03-31 13:14:40
30.519,76.66,0.0,4.0,2025-03-31 13:14:44
30.515,76.659,0.0,50.0,2025-03-31 13:14:44
30.517,76.661,0.0,2.0,2025-03-31 13:14:44
30.519,76.66,0.0,4.0,2025-03-31 13:14:51
30.515,76.659,0.0,50.0,2025-03-31 13:14:51
30.517,76.661,0.0,2.0,2025-03-31 13:14:51
30.519,76.66,0.0,4.0,2025-03-31 13:14:54
30.515,76.659,0.0,50.0,2025-03-31 13:14:54
30.517,76.661,0.0,2.0,2025-03-31 13:14:54
30.519,76.66,0.0,4.0,2025-03-31 13:15:01
30.515,76.659,0.0,50.0,2025-03-31 13:15:01
30.517,76.661,0.0,2.0,2025-03-31 13:15:01
30.519,76.66,0.0,4.0,2025-03-31 13:15:04
30.515,76.659,0.0,50.0,2025-03-31 13:15:04
30.517,76.661,0.0,2.0,2025-03-31 13:15:04
30.519,76.66,0.0,4.0,2025-03-31 13:15:11
30.515,76.659,0.0,50.0,2025-03-31 13:15:11
30.517,76.661,0.0,2.0,2025-03-31 13:15:11
30.519,76.66,0.0,4.0,2025-03-31 13:15:14
30.515,76.659,0.0,50.0,2025-03-31 13:15:14
30.517,76.661,0.0,2.0,2025-03-31 13:15:14
30.519,76.66,0.0,4.0,2025-03-31 13:15:21
30.515,76.659,0.0,50.0,2025-03-31 13:15:21
30.517,76.661,0.0,2.0,2025-03-31 13:15:21
30.519,76.66,0.0,4.0,2025-03-31 13:15:24
30.515,76.659,0.0,50.0,2025-03-31 13:15:25
30.517,76.661,0.0,2.0,2025-03-31 13:15:25
30.519,76.66,0.0,4.0,2025-03-31 13:15:31
30.515,76.659,0.0,50.0,2025-03-31 13:15:31
30.517,76.661,0.0,2.0,2025-03-31 13:15:31
30.519,76.66,0.0,4.0,2025-03-31 13:15:35
30.515,76.659,0.0,50.0,2025-03-31 13:15:35
30.517,76.661,0.0,2.0,2025-03-31 13:15:35
30.519,76.66,0.0,4.0,2025-03-31 13:15:41
30.515,76.659,0.0,50.0,2025-03-31 13:15:41
30.517,76.661,0.0,2.0,2025-03-31 13:15:41
30.519,76.66,0.0,4.0,2025-03-31 13:15:45
30.515,76.659,0.0,50.0,2025-03-31 13:15:45
30.517,76.661,0.0,2.0,2025-03-31 13:15:45
30.519,76.66,0.0,4.0,2025-03-31 13:15:51
30.515,76.659,0.0,50.0,2025-03-31 13:15:51
30.517,76.661,0.0,2.0,2025-03-31 13:15:51
30.519,76.66,0.0,4.0,2025-03-31 13:15:55
30.515,76.659,0.0,50.0,2025-03-31 13:15:55
30.517,76.661,0.0,2.0,2025-03-31 13:15:55
30.519,76.66,0.0,4.0,2025-03-31 13:16:01
30.515,76.659,0.0,50.0,2025-03-31 13:16:01
30.517,76.661,0.0,2.0,2025-03-31 13:16:01
30.519,76.66,0.0,4.0,2025-03-31 13:16:05
30.515,76.659,0.0,50.0,2025-03-31 13:16:05
30.517,76.661,0.0,2.0,2025-03-31 13:16:05
30.519,76.66,0.0,4.0,2025-03-31 13:16:11
30.515,76.659,0.0,50.0,2025-03-31 13:16:11
30.517,76.661,0.0,2.0,2025-03-31 13:16:11
30.519,76.66,0.0,4.0,2025-03-31 13:16:15
30.515,76.659,0.0,50.0,2025-03-31 13:16:15
30.517,76.661,0.0,2.0,2025-03-31 13:16:15
30.519,76.66,0.0,4.0,2025-03-31 13:16:21
30.515,76.659,0.0,50.0,2025-03-31 13:16:21
30.517,76.661,0.0,2.0,2025-03-31 13:16:21
30.519,76.66,0.0,4.0,2025-03-31 13:16:25
30.515,76.659,0.0,50.0,2025-03-31 13:16:25
30.517,76.661,0.0,2.0,2025-03-31 13:16:25
30.519,76.66,0.0,4.0,2025-03-31 13:16:31
30.515,76.659,0.0,50.0,2025-03-31 13:16:31
30.517,76.661,0.0,2.0,2025-03-31 13:16:31
30.519,76.66,0.0,4.0,2025-03-31 13:16:35
30.515,76.659,0.0,50.0,2025-03-31 13:16:35
30.517,76.661,0.0,2.0,2025-03-31 13:16:35
30.519,76.66,0.0,4.0,2025-03-31 13:16:41
30.515,76.659,0.0,50.0,2025-03-31 13:16:41
30.517,76.661,0.0,2.0,2025-03-31 13:16:41
30.519,76.66,0.0,4.0,2025-03-31 13:16:45
30.515,76.659,0.0,50.0,2025-03-31 13:16:45
30.517,76.661,0.0,2.0,2025-03-31 13:16:45
30.519,76.66,0.0,4.0,2025-03-31 13:16:51
30.515,76.659,0.0,50.0,2025-03-31 13:16:51
30.517,76.661,0.0,2.0,2025-03-31 13:16:52
30.519,76.66,0.0,4.0,2025-03-31 13:16:55
30.515,76.659,0.0,50.0,2025-03-31 13:16:55
30.517,76.661,0.0,2.0,2025-03-31 13:16:55
30.519,76.66,0.0,4.0,2025-03-31 13:17:02
30.515,76.659,0.0,50.0,2025-03-31 13:17:02
30.517,76.661,0.0,2.0,2025-03-31 13:17:02
30.519,76.66,0.0,4.0,2025-03-31 13:17:05
30.515,76.659,0.0,50.0,2025-03-31 13:17:05
30.517,76.661,0.0,2.0,2025-03-31 13:17:05
30.519,76.66,0.0,4.0,2025-03-31 13:17:12
30.515,76.659,0.0,50.0,2025-03-31 13:17:12
30.517,76.661,0.0,2.0,2025-03-31 13:17:12
30.519,76.66,0.0,4.0,2025-03-31 13:17:16
30.515,76.659,0.0,50.0,2025-03-31 13:17:16
30.517,76.661,0.0,2.0,2025-03-31 13:17:16
30.519,76.66,0.0,4.0,2025-03-31 13:17:22
30.515,76.659,0.0,50.0,2025-03-31 13:17:22
30.517,76.661,0.0,2.0,2025-03-31 13:17:22
30.519,76.66,0.0,4.0,2025-03-31 13:17:26
30.515,76.659,0.0,50.0,2025-03-31 13:17:26
30.517,76.661,0.0,2.0,2025-03-31 13:17:26
30.519,76.66,0.0,4.0,2025-03-31 13:17:32
30.515,76.659,0.0,50.0,2025-03-31 13:17:32
30.517,76.661,0.0,2.0,2025-03-31 13:17:32
30.519,76.66,0.0,4.0,2025-03-31 13:17:36
30.515,76.659,0.0,50.0,2025-03-31 13:17:36
30.517,76.661,0.0,2.0,2025-03-31 13:17:36
30.519,76.66,0.0,4.0,2025-03-31 13:17:42
30.515,76.659,0.0,50.0,2025-03-31 13:17:42
30.517,76.661,0.0,2.0,2025-03-31 13:17:42
30.519,76.66,0.0,4.0,2025-03-31 13:17:46
30.515,76.659,0.0,50.0,2025-03-31 13:17:46
30.517,76.661,0.0,2.0,2025-03-31 13:17:46
30.519,76.66,0.0,4.0,2025-03-31 13:17:52
30.515,76.659,0.0,50.0,2025-03-31 13:17:52
30.517,76.661,0.0,2.0,2025-03-31 13:17:52
30.519,76.66,0.0,4.0,2025-03-31 13:17:56
30.515,76.659,0.0,50.0,2025-03-31 13:17:56
30.517,76.661,0.0,2.0,2025-03-31 13:17:56
30.519,76.66,0.0,4.0,2025-03-31 13:18:02
30.515,76.659,0.0,50.0,2025-03-31 13:18:02
30.517,76.661,0.0,2.0,2025-03-31 13:18:02
30.519,76.66,0.0,4.0,2025-03-31 13:18:06
30.515,76.659,0.0,50.0,2025-03-31 13:18:06
30.517,76.661,0.0,2.0,2025-03-31 13:18:06
30.519,76.66,0.0,4.0,2025-03-31 13:18:13
30.515,76.659,0.0,50.0,2025-03-31 13:18:13
30.517,76.661,0.0,2.0,2025-03-31 13:18:13
30.519,76.66,0.0,4.0,2025-03-31 13:18:16
30.515,76.659,0.0,50.0,2025-03-31 13:18:16
30.517,76.661,0.0,2.0,2025-03-31 13:18:16
30.519,76.66,0.0,4.0,2025-03-31 13:18:23
30.515,76.659,0.0,50.0,2025-03-31 13:18:23
30.517,76.661,0.0,2.0,2025-03-31 13:18:23
30.519,76.66,0.0,4.0,2025-03-31 13:18:26
30.515,76.659,0.0,50.0,2025-03-31 13:18:27
30.517,76.661,0.0,2.0,2025-03-31 13:18:27
30.519,76.66,0.0,4.0,2025-03-31 13:18:33
30.515,76.659,0.0,50.0,2025-03-31 13:18:33
30.517,76.661,0.0,2.0,2025-03-31 13:18:33
30.519,76.66,0.0,4.0,2025-03-31 13:18:37
30.515,76.659,0.0,50.0,2025-03-31 13:18:37
30.517,76.661,0.0,2.0,2025-03-31 13:18:37
30.519,76.66,0.0,4.0,2025-03-31 13:18:43
30.515,76.659,0.0,50.0,2025-03-31 13:18:43
30.517,76.661,0.0,2.0,2025-03-31 13:18:43
30.519,76.66,0.0,4.0,2025-03-31 13:18:47
30.515,76.659,0.0,50.0,2025-03-31 13:18:47
30.517,76.661,0.0,2.0,2025-03-31 13:18:47
30.519,76.66,0.0,4.0,2025-03-31 13:18:53
30.515,76.659,0.0,50.0,2025-03-31 13:18:53
30.517,76.661,0.0,2.0,2025-03-31 13:18:53
30.519,76.66,0.0,4.0,2025-03-31 13:18:57
30.515,76.659,0.0,50.0,2025-03-31 13:18:57
30.517,76.661,0.0,2.0,2025-03-31 13:18:57
30.519,76.66,0.0,4.0,2025-03-31 13:19:03
30.515,76.659,0.0,50.0,2025-03-31 13:19:03
30.517,76.661,0.0,2.0,2025-03-31 13:19:03
30.519,76.66,0.0,4.0,2025-03-31 13:19:07
30.515,76.659,0.0,50.0,2025-03-31 13:19:07
30.517,76.661,0.0,2.0,2025-03-31 13:19:07
30.519,76.66,0.0,4.0,2025-03-31 13:19:13
30.515,76.659,0.0,50.0,2025-03-31 13:19:13
30.517,76.661,0.0,2.0,2025-03-31 13:19:13
30.519,76.66,0.0,4.0,2025-03-31 13:19:17
30.515,76.659,0.0,50.0,2025-03-31 13:19:17
30.517,76.661,0.0,2.0,2025-03-31 13:19:17
30.519,76.66,0.0,4.0,2025-03-31 13:19:24
30.515,76.659,0.0,50.0,2025-03-31 13:19:24
30.517,76.661,0.0,2.0,2025-03-31 13:19:24
30.519,76.66,0.0,4.0,2025-03-31 13:19:27
30.515,76.659,0.0,50.0,2025-03-31 13:19:27
30.517,76.661,0.0,2.0,2025-03-31 13:19:27
30.519,76.66,0.0,4.0,2025-03-31 13:19:34
30.515,76.659,0.0,50.0,2025-03-31 13:19:34
30.517,76.661,0.0,2.0,2025-03-31 13:19:34
30.519,76.66,0.0,4.0,2025-03-31 13:19:37
30.515,76.659,0.0,50.0,2025-03-31 13:19:37
30.517,76.661,0.0,2.0,2025-03-31 13:19:37
30.519,76.66,0.0,4.0,2025-03-31 13:19:44
30.515,76.659,0.0,50.0,2025-03-31 13:19:44
30.517,76.661,0.0,2.0,2025-03-31 13:19:44
30.519,76.66,0.0,4.0,2025-03-31 13:19:47
30.515,76.659,0.0,50.0,2025-03-31 13:19:47
30.517,76.661,0.0,2.0,2025-03-31 13:19:47
30.519,76.66,0.0,4.0,2025-03-31 13:19:54
30.515,76.659,0.0,50.0,2025-03-31 13:19:54
30.517,76.661,0.0,2.0,2025-03-31 13:19:54
30.519,76.66,0.0,4.0,2025-03-31 13:19:57
30.515,76.659,0.0,50.0,2025-03-31 13:19:57
30.517,76.661,0.0,2.0,2025-03-31 13:19:57
30.519,76.66,0.0,4.0,2025-03-31 13:20:04
30.515,76.659,0.0,50.0,2025-03-31 13:20:04
30.517,76.661,0.0,2.0,2025-03-31 13:20:04
30.519,76.66,0.0,4.0,2025-03-31 13:20:18
30.515,76.659,0.0,50.0,2025-03-31 13:20:18
30.517,76.661,0.0,2.0,2025-03-31 13:20:18
30.519,76.66,0.0,4.0,2025-03-31 13:20:28
30.515,76.659,0.0,50.0,2025-03-31 13:20:28
30.517,76.661,0.0,2.0,2025-03-31 13:20:28
30.519,76.66,0.0,4.0,2025-03-31 13:20:30
30.515,76.659,0.0,50.0,2025-03-31 13:20:30
30.517,76.661,0.0,2.0,2025-03-31 13:20:30
30.519,76.66,0.0,4.0,2025-03-31 13:20:38
30.515,76.659,0.0,50.0,2025-03-31 13:20:38
30.517,76.661,0.0,2.0,2025-03-31 13:20:38
30.519,76.66,0.0,4.0,2025-03-31 13:20:40
30.515,76.659,0.0,50.0,2025-03-31 13:20:40
30.517,76.661,0.0,2.0,2025-03-31 13:20:40
30.519,76.66,0.0,4.0,2025-03-31 13:20:48
30.515,76.659,0.0,50.0,2025-03-31 13:20:48
30.517,76.661,0.0,2.0,2025-03-31 13:20:48
30.519,76.66,0.0,4.0,2025-03-31 13:20:50
30.515,76.659,0.0,50.0,2025-03-31 13:20:50
30.517,76.661,0.0,2.0,2025-03-31 13:20:50
30.519,76.66,0.0,4.0,2025-03-31 13:20:58
30.515,76.659,0.0,50.0,2025-03-31 13:20:58
30.517,76.661,0.0,2.0,2025-03-31 13:20:58
30.519,76.66,0.0,4.0,2025-03-31 13:21:01
30.515,76.659,0.0,50.0,2025-03-31 13:21:01
30.517,76.661,0.0,2.0,2025-03-31 13:21:01
30.519,76.66,0.0,4.0,2025-03-31 13:21:08
30.515,76.659,0.0,50.0,2025-03-31 13:21:08
30.517,76.661,0.0,2.0,2025-03-31 13:21:08
30.519,76.66,0.0,4.0,2025-03-31 13:21:11
30.515,76.659,0.0,50.0,2025-03-31 13:21:11
30.517,76.661,0.0,2.0,2025-03-31 13:21:11
30.519,76.66,0.0,4.0,2025-03-31 13:21:19
30.515,76.659,0.0,50.0,2025-03-31 13:21:19
30.517,76.661,0.0,2.0,2025-03-31 13:21:19
30.519,76.66,0.0,4.0,2025-03-31 13:21:21
30.515,76.659,0.0,50.0,2025-03-31 13:21:21
30.517,76.661,0.0,2.0,2025-03-31 13:21:21
30.519,76.66,0.0,4.0,2025-03-31 13:21:29
30.515,76.659,0.0,50.0,2025-03-31 13:21:29
30.517,76.661,0.0,2.0,2025-03-31 13:21:29
30.519,76.66,0.0,4.0,2025-03-31 13:21:31
30.515,76.659,0.0,50.0,2025-03-31 13:21:31
30.517,76.661,0.0,2.0,2025-03-31 13:21:31
30.519,76.66,0.0,4.0,2025-03-31 13:21:39
30.515,76.659,0.0,50.0,2025-03-31 13:21:39
30.517,76.661,0.0,2.0,2025-03-31 13:21:39
30.519,76.66,0.0,4.0,2025-03-31 13:21:41
30.515,76.659,0.0,50.0,2025-03-31 13:21:41
30.517,76.661,0.0,2.0,2025-03-31 13:21:41
30.519,76.66,0.0,4.0,2025-03-31 13:21:49
30.515,76.659,0.0,50.0,2025-03-31 13:21:49
30.517,76.661,0.0,2.0,2025-03-31 13:21:49
30.519,76.66,0.0,4.0,2025-03-31 13:21:51
30.515,76.659,0.0,50.0,2025-03-31 13:21:51
30.517,76.661,0.0,2.0,2025-03-31 13:21:51
30.519,76.66,0.0,4.0,2025-03-31 13:21:59
30.515,76.659,0.0,50.0,2025-03-31 13:21:59
30.517,76.661,0.0,2.0,2025-03-31 13:21:59
30.519,76.66,0.0,4.0,2025-03-31 13:22:01
30.515,76.659,0.0,50.0,2025-03-31 13:22:01
30.517,76.661,0.0,2.0,2025-03-31 13:22:01
30.519,76.66,0.0,4.0,2025-03-31 13:22:09
30.515,76.659,0.0,50.0,2025-03-31 13:22:09
30.517,76.661,0.0,2.0,2025-03-31 13:22:09
30.519,76.66,0.0,4.0,2025-03-31 13:22:11
30.515,76.659,0.0,50.0,2025-03-31 13:22:11
30.517,76.661,0.0,2.0,2025-03-31 13:22:11
30.519,76.66,0.0,4.0,2025-03-31 13:22:19
30.515,76.659,0.0,50.0,2025-03-31 13:22:19
30.517,76.661,0.0,2.0,2025-03-31 13:22:19
30.519,76.66,0.0,4.0,2025-03-31 13:22:21
30.515,76.659,0.0,50.0,2025-03-31 13:22:21
30.517,76.661,0.0,2.0,2025-03-31 13:22:21
30.519,76.66,0.0,4.0,2025-03-31 13:22:29
30.515,76.659,0.0,50.0,2025-03-31 13:22:29
30.517,76.661,0.0,2.0,2025-03-31 13:22:29
30.519,76.66,0.0,4.0,2025-03-31 13:22:32
30.515,76.659,0.0,50.0,2025-03-31 13:22:32
30.517,76.661,0.0,2.0,2025-03-31 13:22:32
30.519,76.66,0.0,4.0,2025-03-31 13:22:39
30.515,76.659,0.0,50.0,2025-03-31 13:22:39
30.517,76.661,0.0,2.0,2025-03-31 13:22:39
30.519,76.66,0.0,4.0,2025-03-31 13:22:42
30.515,76.659,0.0,50.0,2025-03-31 13:22:42
30.517,76.661,0.0,2.0,2025-03-31 13:22:42
30.519,76.66,53.48800578445354,4.0,2025-03-31 13:28:27
30.515,76.659,0.0,50.0,2025-03-31 13:28:27
30.517,76.661,0.0,2.0,2025-03-31 13:28:27
30.519,76.66,53.48800578445354,4.0,2025-03-31 13:28:34
30.515,76.659,0.0,50.0,2025-03-31 13:28:34
30.517,76.661,0.0,2.0,2025-03-31 13:28:35
30.519,76.66,53.48800578445354,4.0,2025-03-31 13:28:37
30.515,76.659,0.0,50.0,2025-03-31 13:28:38
30.517,76.661,0.0,2.0,2025-03-31 13:28:38
30.519,76.66,53.48800578445354,4.0,2025-03-31 13:28:45
30.515,76.659,0.0,50.0,2025-03-31 13:28:45
30.517,76.661,0.0,2.0,2025-03-31 13:28:45
30.519,76.66,53.48800578445354,4.0,2025-03-31 13:28:48
30.515,76.659,0.0,50.0,2025-03-31 13:28:48
30.517,76.661,0.0,2.0,2025-03-31 13:28:48
30.519,76.66,53.48800578445354,4.0,2025-03-31 13:28:55
30.515,76.659,0.0,50.0,2025-03-31 13:28:55
30.517,76.661,0.0,2.0,2025-03-31 13:28:55
30.519,76.66,53.48800578445354,4.0,2025-03-31 13:28:58
30.515,76.659,0.0,50.0,2025-03-31 13:28:58
30.517,76.661,0.0,2.0,2025-03-31 13:28:58
30.519,76.66,53.48800578445354,4.0,2025-03-31 13:29:05
30.515,76.659,0.0,50.0,2025-03-31 13:29:05
30.517,76.661,0.0,2.0,2025-03-31 13:29:05
30.519,76.66,53.48800578445354,4.0,2025-03-31 13:29:08
30.515,76.659,0.0,50.0,2025-03-31 13:29:08
30.517,76.661,0.0,2.0,2025-03-31 13:29:08
